compatibility_id,stroller_id,stroller_brand,stroller_model,stroller_display_name,stroller_in_public_picker,stroller_product_type,car_seat_id,car_seat_brand,car_seat_model,car_seat_display_name,car_seat_seat_type,car_seat_in_public_picker,compatibility_type,compatibility_status,confidence,adapter_required,adapter_type,adapter_url,adapter_price,adapter_sku,notes,source_url,source_name,source_type,source_date,verification_status,created_at,updated_at,inferred_or_explicit,inference_rule,hard_coded_rule_source,same_brand_pair,adapter_url_matches_affiliate_product,adapter_catalog_product_id,adapter_catalog_product_name,adapter_provider,duplicate_pair_count,duplicate_pair_key,stroller_identity_reconciles_to_picker,car_seat_identity_reconciles_to_picker,stroller_is_non_chassis_accessory,suspicious_same_brand_expansion,suspicious_euro_adapter_expansion,suspicious_brand_level_expansion,suspicious_universal_expansion
cmrfd639i00kft781we3bnsvn,cmrdx44lf00001sxj80plzl5e,Bombi,Bēbee Twin V2,Bombi Bēbee Twin V2,yes,Double,uppababy-aria,UPPAbaby,Aria,UPPAbaby Aria,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:04.999,2026-07-10 20:04:04.999,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmrdx44lf00001sxj80plzl5e|uppababy-aria,yes,yes,no,no,yes,no,no
cmrfd63dz00kht781q3ordx5l,cmrdx44lf00001sxj80plzl5e,Bombi,Bēbee Twin V2,Bombi Bēbee Twin V2,yes,Double,uppababy-aria-v2,UPPAbaby,Aria V2,UPPAbaby Aria V2,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:05.159,2026-07-10 20:04:05.159,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmrdx44lf00001sxj80plzl5e|uppababy-aria-v2,yes,yes,no,no,yes,no,no
cmrfd63ne00klt781u7m8sm6r,cmrdx44lf00001sxj80plzl5e,Bombi,Bēbee Twin V2,Bombi Bēbee Twin V2,yes,Double,uppababy-mesa-v3,UPPAbaby,Mesa V3,UPPAbaby Mesa V3,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:05.498,2026-07-10 20:04:05.498,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmrdx44lf00001sxj80plzl5e|uppababy-mesa-v3,yes,yes,no,no,yes,no,no
cmrfd68b000mdt781sox5noex,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,britax-cypress-s,Britax,Cypress S,Britax Cypress,INFANT,no,ADAPTER,,MEDIUM,true,,,,,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:11.532,2026-07-10 20:04:11.532,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|britax-cypress-s,yes,no,no,no,yes,no,no
cmrbb8x5z0002m3y5s3yiccpo,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,britax-willow-s,Britax,Willow S,Britax Willow S,INFANT,yes,ADAPTER,,HIGH,true,Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2?pr_prod_strat=pinned&pr_rec_id=c96275afd&pr_rec_pid=7891478085814&pr_ref_pid=8742544965814&pr_seq=uniform,25,,,,,,,,2026-07-07 23:59:13.127,2026-07-07 23:59:13.127,inferred,retailer_source,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|britax-willow-s,yes,yes,no,no,no,no,no
cmrbb8x5z0003m3y5facwny5l,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqt1dq4e00043u44vihpznhm,Britax,Willow SC,,INFANT,yes,ADAPTER,,HIGH,true,Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2?pr_prod_strat=pinned&pr_rec_id=c96275afd&pr_rec_pid=7891478085814&pr_ref_pid=8742544965814&pr_seq=uniform,25,,,,,,,,2026-07-07 23:59:13.127,2026-07-07 23:59:13.127,inferred,retailer_source,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|cmqt1dq4e00043u44vihpznhm,yes,yes,no,no,no,no,no
cmrbbcn1m000jm3y5geximxzv,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qp4e00023835j1p6ghf9,Bugaboo,Turtle Air Shield by Nuna,Bugaboo Turtle Air Shield by Nuna,INFANT,yes,ADAPTER,,HIGH,true,Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2?pr_prod_strat=pinned&pr_rec_id=c96275afd&pr_rec_pid=7891478085814&pr_ref_pid=8742544965814&pr_seq=uniform,25,,,,,,,,2026-07-08 00:02:06.592,2026-07-08 00:02:06.592,inferred,retailer_source,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qp4e00023835j1p6ghf9,yes,yes,no,no,no,no,no
cmrv08k720029kpmcw1myrse7,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,chicco-keyfit-30,Chicco,KeyFit 30,Chicco KeyFit 30,INFANT,no,ADAPTER,,MEDIUM,true,,,,,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-21 18:46:24.063,2026-07-21 18:46:24.063,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|chicco-keyfit-30,yes,no,no,no,yes,no,no
cmrfd661100lnt781hthe720i,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qp6y00033835pgtlizxk,Chicco,KeyFit 30 ClearTex,Chicco KeyFit 30 ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:08.582,2026-07-10 20:57:24.873,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qp6y00033835pgtlizxk,yes,yes,no,no,yes,no,no
cmrfd66a400lrt781bgtuy012,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qp9s00043835h85g6sl0,Chicco,KeyFit Max ClearTex,Chicco KeyFit Max ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:08.908,2026-07-10 20:57:32.135,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qp9s00043835h85g6sl0,yes,yes,no,no,yes,no,no
cmrfd66f600ltt781pyjra2nm,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qpc50005383512d994gn,Chicco,KeyFit Max Zip ClearLux,Chicco KeyFit Max Zip ClearLux,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:09.091,2026-07-10 20:54:45.492,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qpc50005383512d994gn,yes,yes,no,no,yes,no,no
cmrfd66kg00lvt781oun6c94t,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qpeg00063835eten1p5s,Chicco,KeyFit Max Zip ClearTex,Chicco KeyFit Max Zip ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:09.281,2026-07-10 20:54:46.786,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qpeg00063835eten1p5s,yes,yes,no,no,yes,no,no
cmrbbcn3e000vm3y5mubqv3oc,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,clek-liing,Clek,Liing,Clek Liing,INFANT,yes,ADAPTER,,HIGH,true,Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2?pr_prod_strat=e5_desc&pr_rec_id=12abe8ea0&pr_rec_pid=7891478085814&pr_ref_pid=8161070153910&pr_seq=uniform,,,,,,,,,2026-07-08 00:02:06.592,2026-07-10 20:36:39.494,inferred,retailer_source,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|clek-liing,yes,yes,no,no,no,no,no
cmrbbcn3s0017m3y5zwf8b5zi,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,clek-liingo,Clek,Liingo,Clek Liingo,INFANT,no,ADAPTER,,HIGH,true,Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2?pr_prod_strat=e5_desc&pr_rec_id=12abe8ea0&pr_rec_pid=7891478085814&pr_ref_pid=8161070153910&pr_seq=uniform,,,,,,,,,2026-07-08 00:02:06.592,2026-07-10 20:36:39.494,inferred,retailer_source,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|clek-liingo,yes,no,no,no,no,no,no
cmrbbcn3f0011m3y5hqwf47xr,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qpgs00073835wm1de2we,Cybex,Aton G2,Cybex Aton G2,INFANT,yes,ADAPTER,,HIGH,true,Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2?pr_prod_strat=e5_desc&pr_rec_id=12abe8ea0&pr_rec_pid=7891478085814&pr_ref_pid=8161070153910&pr_seq=uniform,,,,,,,,,2026-07-08 00:02:06.592,2026-07-10 20:36:39.494,inferred,retailer_source,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qpgs00073835wm1de2we,yes,yes,no,no,no,no,no
cmrfebzd8000iuv9d3vz31jav,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmrdwvbsy000u7tmavhnk64ww,Cybex,Aton G2 Swivel,CYBEX Aton G2 Swivel,INFANT,no,ADAPTER,,HIGH,true,Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2?pr_prod_strat=e5_desc&pr_rec_id=12abe8ea0&pr_rec_pid=7891478085814&pr_ref_pid=8161070153910&pr_seq=uniform,,,,,,,,,2026-07-10 20:36:39.494,2026-07-10 20:36:39.494,inferred,retailer_source,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|cmrdwvbsy000u7tmavhnk64ww,yes,no,no,no,no,no,no
cmrbbcn3e000ym3y5ccfp1z9j,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qpj400083835htva49ii,Cybex,Cloud G Pro Comfort Extend,Cybex Cloud G Pro,INFANT,yes,ADAPTER,,HIGH,true,Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2?pr_prod_strat=e5_desc&pr_rec_id=12abe8ea0&pr_rec_pid=7891478085814&pr_ref_pid=8161070153910&pr_seq=uniform,,,,,,,,,2026-07-08 00:02:06.592,2026-07-10 20:36:39.494,inferred,retailer_source,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qpj400083835htva49ii,yes,yes,no,no,no,no,no
cmrbbcn3p0015m3y554fiwmu0,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cybex-cloud-t,Cybex,Cloud T,CYBEX Cloud T,INFANT,yes,ADAPTER,,HIGH,true,Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2?pr_prod_strat=e5_desc&pr_rec_id=12abe8ea0&pr_rec_pid=7891478085814&pr_ref_pid=8161070153910&pr_seq=uniform,,,,,,,,,2026-07-08 00:02:06.592,2026-07-10 20:36:39.494,inferred,retailer_source,,no,no,,,,1,cmr4c3kvd0003n624f7jarr1e|cybex-cloud-t,yes,yes,no,no,no,no,no
cmrfeg4xw000yuv9dicdmgp2i,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qpsh000c3835q2cpm0f5,Evenflo,LiteMax NXT,Evenflo LiteMax NXT,INFANT,yes,ADAPTER,,HIGH,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,,,,,,,2026-07-10 20:39:53.348,2026-07-10 20:42:15.323,inferred,retailer_source,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qpsh000c3835q2cpm0f5,yes,yes,no,no,no,no,no
cmrfeg4xx0013uv9duqr0hh85,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qpuv000d3835u7w79rhg,Evenflo,Revolve180 LiteMax NXT Rotational,Evenflo Revolve180 LiteMax NXT Rotational,INFANT,yes,ADAPTER,,HIGH,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,,,,,,,2026-07-10 20:39:53.348,2026-07-10 20:43:34.181,inferred,retailer_source,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qpuv000d3835u7w79rhg,yes,yes,no,no,no,no,no
cmrfd654x00l9t781sc9vmn5j,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qpx8000e3835nvrnxr0i,Graco,GoMax,Graco GoMax,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:07.425,2026-07-10 20:43:59.259,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qpx8000e3835nvrnxr0i,yes,yes,no,no,yes,no,no
cmrfd659b00lbt7815t5ivnvq,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qpzp000f3835i6cp9pth,Graco,SnugRide Lite LX,Graco SnugRide Lite LX,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:07.583,2026-07-10 20:44:10.607,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qpzp000f3835i6cp9pth,yes,yes,no,no,yes,no,no
cmrfd65dy00ldt7815n9cr9s0,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qq4h000h3835n8ni2r9m,Graco,SnugRide SnugFit,Graco SnugRide SnugFit,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:07.75,2026-07-10 20:44:21.1,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qq4h000h3835n8ni2r9m,yes,yes,no,no,yes,no,no
cmrfd65id00lft781wqkvgdzz,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qq26000g3835g3mh924j,Graco,SnugRide SnugFit DLX,Graco SnugRide SnugFit DLX,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:07.91,2026-07-10 20:44:40.102,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qq26000g3835g3mh924j,yes,yes,no,no,yes,no,no
cmrfd65mt00lht781w13ksx8l,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qq6u000i3835j7t2euy8,Graco,SnugRide SnugFit LX,Graco SnugRide SnugFit LX,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:08.07,2026-07-10 20:45:34.864,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qq6u000i3835j7t2euy8,yes,yes,no,no,yes,no,no
cmrfeg4y4001buv9dounukscg,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qq94000j3835te5r5f6g,Joie,Mint Latch,Joie Mint Latch,INFANT,yes,ADAPTER,,HIGH,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,,,,,,,2026-07-10 20:39:53.349,2026-07-10 20:49:39.001,inferred,retailer_source,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qq94000j3835te5r5f6g,yes,yes,no,no,no,no,no
cmrfeg4y4001cuv9dm52ni9um,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,joie-rue,Joie,Rue,Joie Rue,INFANT,yes,ADAPTER,,HIGH,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,,,,,,,2026-07-10 20:39:53.349,2026-07-10 20:49:30.476,inferred,retailer_source,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|joie-rue,yes,yes,no,no,no,no,no
cmrfeg4yh001uuv9dcrtsh3lh,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,cmqx4qqbg000k3835k8b3mf6l,Maxi-Cosi,Ambra,Maxi-Cosi Ambra,INFANT,yes,ADAPTER,,HIGH,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,,,,,,,2026-07-10 20:39:53.349,2026-07-10 20:49:21.267,inferred,retailer_source,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|cmqx4qqbg000k3835k8b3mf6l,yes,yes,no,no,no,no,no
cmrfeg4yh001yuv9ddhjjnof7,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,maxi-cosi-mico-luxe,Maxi-Cosi,Mico Luxe,Maxi-Cosi Mico Luxe,INFANT,yes,ADAPTER,,HIGH,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,,,,,,,2026-07-10 20:39:53.349,2026-07-10 20:47:53.243,inferred,retailer_source,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|maxi-cosi-mico-luxe,yes,yes,no,no,no,no,no
cmrfeg4y6001guv9deicpocpw,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,maxi-cosi-mico-pro,Maxi-Cosi,Mico Pro,Maxi-Cosi Mico Pro,INFANT,yes,ADAPTER,,HIGH,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,,,,,,,2026-07-10 20:39:53.349,2026-07-10 20:47:44.387,inferred,retailer_source,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|maxi-cosi-mico-pro,yes,yes,no,no,no,no,no
cmrfeg4yb001muv9d11dtns84,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,maxi-cosi-peri,Maxi-Cosi,Peri 180,Maxi-Cosi Peri 180,INFANT,yes,ADAPTER,,HIGH,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,,,,,,,2026-07-10 20:39:53.349,2026-07-10 20:47:35.395,inferred,retailer_source,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|maxi-cosi-peri,yes,yes,no,no,no,no,no
cmrfd64n200l1t781zih1q1oo,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:06.782,2026-07-10 20:47:25.987,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|nuna-pipa-lite-rx,yes,yes,no,no,yes,no,no
cmrfd64rl00l3t7812wz89og9,cmr4c3kvd0003n624f7jarr1e,Bombi,Bēbee V3,Bombi Bēbee V3,yes,Travel,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,ADAPTER,,MEDIUM,true,Bombi Bēbee V3 Car Seat Adapter Straps,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,CSA-STRAPS-V2,Bombi Bēbee (V3 / Twin V2) accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Bombi click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:04:06.946,2026-07-10 20:47:10.714,inferred,euro_shared_adapter_expansion,,no,yes,cmr4c3kzu0004n624g5srwvcg,Bombi Bēbee V3 Car Seat Adapter Straps,manual_tmbc,1,cmr4c3kvd0003n624f7jarr1e|nuna-pipa-aire-rx,yes,yes,no,no,yes,no,no
