externalId,title,brand,model,kind,productType,strollerCategory,url,price,salePrice,availability,action,matched,reasons,collections
7363078783035,"Wonderfold - W2 Luxe Pro Double Stroller For 2 kids, Charcoal Gray",WonderFold,W2 Luxe Pro Double,stroller,wagon,Stroller Wagon,https://www.macrobaby.com/products/wonderfold-w2-luxe-pro-double-stroller-for-2-kids-charcoal-gray?_j=taylormadebabyco.com,699,,out of stock,create-new,,,stroller
7363078881339,"Wonderfold - W4 Luxe Pro Quad Stroller For 4 Kids, Charcoal Gray",WonderFold,W4 Luxe Pro Quad,stroller,wagon,Stroller Wagon,https://www.macrobaby.com/products/wonderfold-w4-luxe-pro-quad-stroller-for-4-kids-charcoal-gray?_j=taylormadebabyco.com,899,,in stock,create-new,,,stroller
7399445594171,"Uppababy - Vista V3 Stroller & Bassinet Bundle, Jake",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-vista-v3-stroller-bassinet-bundle-jake?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Vista V3 Stroller & Bassinet Bundle, Jake""",stroller
7399446446139,"Uppababy - Vista V3 Stroller & Bassinet Bundle, Savannah",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-vista-v3-stroller-bassinet-bundle-savannah?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Vista V3 Stroller & Bassinet Bundle, Savannah""",stroller
7399447625787,"Uppababy - Vista V3 Stroller & Bassinet, Gwen",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-vista-v3-stroller-bassinet-gwen?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Vista V3 Stroller & Bassinet, Gwen""",stroller
7399449362491,"Uppababy - Vista V3 Stroller & Bassinet, Greyson",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-vista-v3-stroller-bassinet-greyson?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Vista V3 Stroller & Bassinet, Greyson""",stroller
7402829119547,"Wonderfold - L2 Double 2-Seater Stroller Wagon, Grey",WonderFold,L2 Double 2-Seater,stroller,wagon,Stroller Wagon,https://www.macrobaby.com/products/wonderfold-l2-double-2-seater-stroller-wagon-grey?_j=taylormadebabyco.com,799.99,,in stock,create-new,,,stroller
7402829316155,"Wonderfold - W2 Luxe Pro Stroller Wagon (2 Seater), Jet Black",WonderFold,W2 Luxe Pro,stroller,wagon,Stroller Wagon,https://www.macrobaby.com/products/wonderfold-w2-luxe-pro-stroller-wagon-2-seater-jet-black?_j=taylormadebabyco.com,699,,out of stock,create-new,,,stroller
7466568745019,"Peg Perego Ypsi – Compact Single to Double Stroller, Vanilla Blend (Black/Cream)",Peg Perego,Ypsi – Single to Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/peg-perego-ypsi-compact-single-to-double-stroller-vanilla-blend-black-cream?_j=taylormadebabyco.com,719.99,719.99,in stock,manual-review,,similar existing product/version requires review; duplicate risk: Peg Perego YPSI,stroller
7469943095355,Wonderfold - W4 Luxe Pro Quad Stroller Fits Up To 4 Kids Seated Jet Black,WonderFold,W4 Luxe Pro Quad,stroller,wagon,Stroller Wagon,https://www.macrobaby.com/products/wonderfold-w4-luxe-pro-quad-stroller-fits-up-to-4-kids-seated-jet-black?_j=taylormadebabyco.com,899,,in stock,create-new,,,stroller
7484087369787,"Uppababy - Vista V3 Stroller, Evelyn (Meadow Green/Graphite Frame/Chestnut Leather)",UPPAbaby,Vista V3,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/uppababy-vista-v3-stroller-evelyn-meadow-green-graphite-frame-chestnut-leather?_j=taylormadebabyco.com,999.99,,out of stock,match-existing,Stroller:UPPAbaby Vista V3,duplicate risk: UPPAbaby Vista V2; duplicate risk: UPPAbaby Vista V3,stroller
7484087402555,"Uppababy - Vista V3 Stroller, Julian (Dusty Blue Mélange/Carbon Frame/Chestnut Leather)",UPPAbaby,Vista V3,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/uppababy-vista-v3-stroller-julian-dusty-blue-melange-carbon-frame-chestnut-leather?_j=taylormadebabyco.com,999.99,,in stock,match-existing,Stroller:UPPAbaby Vista V3,duplicate risk: UPPAbaby Vista V2; duplicate risk: UPPAbaby Vista V3,stroller
7484087435323,"Uppababy - Vista V3 Stroller, Owen (Mocha Mélange/Carbon Frame/Chestnut Leather)",UPPAbaby,Vista V3,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/uppababy-vista-v3-stroller-owen-mocha-melange-carbon-frame-chestnut-leather?_j=taylormadebabyco.com,999.99,,in stock,match-existing,Stroller:UPPAbaby Vista V3,duplicate risk: UPPAbaby Vista V2; duplicate risk: UPPAbaby Vista V3,stroller
7487187386427,"Cybex - Egazelle S Single-to-Double Stroller, Silver Frame/Ocean Blue",Cybex,Egazelle S Single-to-Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-egazelle-s-single-to-double-stroller-silver-frame-ocean-blue?_j=taylormadebabyco.com,1199.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7487187550267,"Cybex - Egazelle S Electronic Assist Stroller, Silver Frame With Moon Black Seat",Cybex,Egazelle S,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-egazelle-s-electronic-assist-stroller-silver-frame-with-moon-black-seat?_j=taylormadebabyco.com,1199.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7487188140091,"Cybex - Egazelle S Single-to-Double Stroller, Taupe Frame With Almond Beige Seat",Cybex,Egazelle S Single-to-Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-f25-egazelle-s-electronic-assist-stroller-taupe-frame-with-almond-beige-seat?_j=taylormadebabyco.com,1199.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7487188566075,"Cybex - Egazelle S Single-to-Double Stroller, Silver Frame With Stone Grey Seat",Cybex,Egazelle S Single-to-Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-egazelle-s-single-to-double-stroller-silver-frame-with-stone-grey-seat?_j=taylormadebabyco.com,1199.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7487188828219,"Cybex - Egazelle S Single-to-Double Stroller, Black Frame With Moon Black Seat",Cybex,Egazelle S Single-to-Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-egazelle-s-single-to-double-stroller-black-frame-with-moon-black-seat?_j=taylormadebabyco.com,1199.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7500611354683,"Cybex - Egazelle S Single-to-Double Stroller, Black Frame/Moon Black",Cybex,Egazelle S Single-to-Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-egazelle-s-single-to-double-stroller-black-frame-moon-black?_j=taylormadebabyco.com,1199.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7513026035771,"Radio Flyer - Voya XT Baby Stroller Wagon, Gray",Radio Flyer,Voya XT Baby,stroller,wagon,Stroller Wagon,https://www.macrobaby.com/products/radio-flyer-voya-xt-baby-stroller-wagon-gray?_j=taylormadebabyco.com,599.99,,in stock,create-new,,,stroller
7109517836347,"Cybex - Summer Seat Liner, Beige",Cybex,,,,,https://www.macrobaby.com/products/cybex-summer-seat-liner-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex - Summer Seat Liner, Beige""",stroller
7333925847099,"Joolz - Organiser, Forest Green",Joolz,,,,,https://www.macrobaby.com/products/joolz-organiser-forest-green?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Joolz - Organiser, Forest Green""",stroller
7396639473723,Uppababy - Savannah Vista V3 Stroller | Savannah Rumbleseat | Upper Adapters,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-savannah-vista-v3-stroller-savannah-rumbleseat-upper-adapters?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Savannah Vista V3 Stroller | Savannah Rumbleseat | Upper Adapters""",stroller
6666401841211,Nuna - Tavo Stroller Child Tray,Nuna,,,,,https://www.macrobaby.com/products/nuna-tavo-stroller-child-tray?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - Tavo Stroller Child Tray""",stroller
7296963215419,Silver Cross - Reef Folding Bassinet | Orbit,Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-reef-folding-bassinet-orbit-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross - Reef Folding Bassinet | Orbit""",stroller
7283290079291,H.I.S. Juveniles - Jeep Deluxe Car Seat Undermat,"H.I.S. Juveniles, Inc.",,,,,https://www.macrobaby.com/products/h-i-s-juveniles-jeep-deluxe-car-seat-undermat?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""H.I.S. Juveniles - Jeep Deluxe Car Seat Undermat""",stroller
7330774089787,"Stokke - Yoyo³ Frame, White",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-frame-white?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke - Yoyo³ Frame, White""",stroller
7134803853371,Baby Jogger - Car Seat Adapter for City Mini 2 Double/City Mini Gt 2 Double,Baby Jogger,Baby Jogger - Car Seat Adapter for City Mini 2 Double/City Mini Gt 2 Double,adapter,stroller adapter,,https://www.macrobaby.com/products/baby-jogger-car-seat-adapter-for-city-mini-2-double-city-mini-gt-2-double?_j=taylormadebabyco.com,49.99,,in stock,create-new,,,stroller; adapters
7416040063035,"Stokke - Yoyo Handlebar, White",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-handlebar-white-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke - Yoyo Handlebar, White""",stroller
6677953478715,Jeep Single Stroller & Carrier Netting,Jeep,,,,,https://www.macrobaby.com/products/jeep-single-stroller-carrier-netting?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Jeep Single Stroller & Carrier Netting""",stroller
7396424024123,"Stokke - Yoyo³ Stroller Bundle, Black And White & Toffee 6+ Color Pack",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-stroller-bundle-black-and-white-toffee-6-color-pack?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke - Yoyo³ Stroller Bundle, Black And White & Toffee 6+ Color Pack""",stroller
7330337685563,"Stokke - Yoyo 6+ Color Pack, Ginger",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-6-color-pack-ginger?_j=taylormadebabyco.com,,,,skip,,Stroller-related item was not a primary stroller or clear car-seat adapter,stroller
7368961294395,"Joolz - Changing Backpack, Space Black",Joolz,,,,,https://www.macrobaby.com/products/joolz-changing-backpack-space-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Joolz - Changing Backpack, Space Black""",stroller
7142571475003,J.L. Childress - Healthy Habits Deluxe Stroller Weather Shield,J.L. Childress,,,,,https://www.macrobaby.com/products/j-l-childress-healthy-habits-deluxe-stroller-weather-shield?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""J.L. Childress - Healthy Habits Deluxe Stroller Weather Shield""",stroller
7284214956091,"J.L. Childress - Disney Baby Single & Double Stroller Travel Bag, Black, Mickey Mouse",J.L. Childress,,,,,https://www.macrobaby.com/products/j-l-childress-disney-baby-single-double-stroller-travel-bag-black-mickey-mouse?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""J.L. Childress - Disney Baby Single & Double Stroller Travel Bag, Black, Mickey Mouse""",stroller
7098212352059,"Cybex - Gazelle S Cot, Ocean Blue",Cybex,,,,,https://www.macrobaby.com/products/cybex-gazelle-s-2-cot-ocean-blue?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex - Gazelle S Cot, Ocean Blue""",stroller
7364094165051,Uppababy - Rain Shield For Minu V3,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-rain-shield-for-minu-v3?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Rain Shield For Minu V3""",stroller
6908599435323,"Lambs & Ivy Collapsible Storage Bin Organizer, Galaxy",Lambs & Ivy,,,,,https://www.macrobaby.com/products/lambs-ivy-collapsible-storage-bin-organizer-galaxy?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Lambs & Ivy Collapsible Storage Bin Organizer, Galaxy""",stroller
7196054388795,"Bugaboo - Organizer Midnight, Black",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-organizer-midnight-black-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo - Organizer Midnight, Black""",stroller
7323880128571,Stokke - YOYO Car Seat Adapters,Stokke,Stokke - YOYO Car Seat Adapters,adapter,stroller adapter,,https://www.macrobaby.com/products/stokke-yoyo2-car-seat-adapters?_j=taylormadebabyco.com,59,,in stock,create-new,,,stroller; adapters
7236788224059,Uppababy - Rain Shield For G-Link And G-Link 2,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-rain-shield-for-g-link-and-g-link-2?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Rain Shield For G-Link And G-Link 2""",stroller
7314129322043,"Stokke - Yoyo 0+ Newborn Pack, Stone",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-0-newborn-pack-stone?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke - Yoyo 0+ Newborn Pack, Stone""",stroller
7279626092603,"Kidco - Buggygear Premium Anti-Slip Boutique Buggy Hooks, Matte Black, Set of 2",Kidco,,,,,https://www.macrobaby.com/products/kidco-buggygear-premium-anti-slip-boutique-buggy-hooks-matte-black-set-of-2?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Kidco - Buggygear Premium Anti-Slip Boutique Buggy Hooks, Matte Black, Set of 2""",stroller; adapters
7386881818683,Thule - Urban Glide 3 Double Car Seat Adapter For Maxi-Cosi Black,Thule,Thule - Urban Glide 3 Double Car Seat Adapter For Maxi-Cosi Black,adapter,stroller adapter,,https://www.macrobaby.com/products/thule-urban-glide-3-double-car-seat-adapter-for-maxi-cosi-black?_j=taylormadebabyco.com,64.95,,in stock,manual-review,,low-confidence categorization or ambiguous adapter,stroller; adapters
6658908422203,"Doona - Infant Car Seat With Base & Stroller, Desert Green",Doona,,infant car seat,infant car seat,,https://www.macrobaby.com/products/doona-infant-car-seat-with-base-desert-green?_j=taylormadebabyco.com,650,,in stock,create-new,,,stroller; infant-car-seats
7121530159163,Bugaboo - Donkey 5 Bassinet Fabric Complete Midnight Black,Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-donkey-5-bassinet-fabric-complete-midnight-black-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo - Donkey 5 Bassinet Fabric Complete Midnight Black""",stroller
7046691487803,"J.L. Childress Clip 'N Carry Stroller Hooks, Black",J.L. Childress,,,,,https://www.macrobaby.com/products/j-l-childress-clip-n-carry-stroller-hooks-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""J.L. Childress Clip 'N Carry Stroller Hooks, Black""",stroller
7284214890555,"J.L. Childress - Disney Baby Side Sling Stroller Cargo Net, Stroller Organizer & Storage, Minnie Mouse",J.L. Childress,,,,,https://www.macrobaby.com/products/j-l-childress-disney-baby-side-sling-stroller-cargo-net-stroller-organizer-storage-minnie-mouse?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""J.L. Childress - Disney Baby Side Sling Stroller Cargo Net, Stroller Organizer & Storage, Minnie Mouse""",stroller
7333728976955,Peg-Perego Agio - Ypsi/Z4 Double Adapter Upper & Lower Adapters,Peg Perego,Peg-Perego Agio - Ypsi/Z4 Double Adapter Upper & Lower Adapters,adapter,stroller adapter,,https://www.macrobaby.com/products/peg-perego-agio-ypsi-z4-double-adapter-upper-lower-adapters?_j=taylormadebabyco.com,59.99,,in stock,manual-review,,low-confidence categorization or ambiguous adapter,stroller; adapters
6678044868667,"Primo Passi - 2Pk Large Stroller Hook, Pink",Primo Passi,,,,,https://www.macrobaby.com/products/primo-passi-large-stroller-hook-2pk-pink-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Primo Passi - 2Pk Large Stroller Hook, Pink""",stroller
7378173427771,Nuna - Stroller Organizer Granite,Nuna,,,,,https://www.macrobaby.com/products/nuna-stroller-organizer-granite-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - Stroller Organizer Granite""",stroller
7388548431931,Thule - Stroller Seat Liner Alaska,Thule,,,,,https://www.macrobaby.com/products/thule-stroller-seat-liner-alaska?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Stroller Seat Liner Alaska""",stroller
7330337816635,"Stokke - Yoyo 6+ Color Pack, Olive",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-6-color-pack-olive?_j=taylormadebabyco.com,,,,skip,,Stroller-related item was not a primary stroller or clear car-seat adapter,stroller
7351395483707,"3 Sprouts - Universal Stroller Caddy Organizer, Clay",3 Sprouts,,,,,https://www.macrobaby.com/products/3-sprouts-universal-stroller-caddy-organizer-clay?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""3 Sprouts - Universal Stroller Caddy Organizer, Clay""",stroller
7331812999227,"Peg-Perego - City Loop Chassis, Black",Peg Perego,,,,,https://www.macrobaby.com/products/peg-perego-city-loop-chassis-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Peg-Perego - City Loop Chassis, Black""",stroller
7297024589883,Cybex - Coya/Eezy/Beezy/Orfeo Travel Bag,Cybex,,,,,https://www.macrobaby.com/products/cybex-coya-eezy-beezy-orfeo-travel-bag?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex - Coya/Eezy/Beezy/Orfeo Travel Bag""",stroller
7279625273403,"Kidco - BUGGY HEART HOOK by BUGGYGEAR, Black Foam/Silver Aluminum",Kidco,,,,,https://www.macrobaby.com/products/kidco-buggy-heart-hook-by-buggygear-black-foam-silver-aluminum?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Kidco - BUGGY HEART HOOK by BUGGYGEAR, Black Foam/Silver Aluminum""",stroller; adapters
7438466351163,Joolz - Aer² Footboard With Seat,Joolz,,,,,https://www.macrobaby.com/products/joolz-aer-footboard-with-seat?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Joolz - Aer² Footboard With Seat""",stroller
